                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                  1.324,                0.62181,                  1.071,                0.92246,                0.90136,                0.93807,                0.54137,                 1.4994,                0.62218,                 1.2097,               0.001703,               0.001703,               0.001703
                     47,                 1.3154,                0.62069,                 1.0598,                0.91922,                0.89958,                 0.9429,                0.54026,                 1.4899,                 0.6242,                 1.2152,              0.0016964,              0.0016964,              0.0016964
                     48,                  1.319,                0.62361,                 1.0647,                0.92481,                0.90634,                0.94116,                0.52293,                 1.5346,                 0.6276,                 1.2379,              0.0016898,              0.0016898,              0.0016898
                     49,                 1.3193,                0.62238,                 1.0639,                0.92966,                 0.9025,                0.94038,                0.55234,                 1.4729,                0.60169,                 1.1963,              0.0016832,              0.0016832,              0.0016832
                     50,                 1.2773,                0.60571,                   1.06,                0.93204,                0.90068,                  0.947,                0.55535,                 1.4648,                0.59123,                 1.1862,              0.0016766,              0.0016766,              0.0016766
                     51,                 1.2873,                0.60656,                 1.0565,                0.93233,                0.90552,                0.94209,                0.54091,                 1.5188,                0.60273,                 1.2112,                0.00167,                0.00167,                0.00167
                     52,                  1.261,                0.60459,                 1.0522,                0.93608,                0.89502,                0.93825,                0.54465,                 1.4759,                0.59153,                 1.2165,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.2503,                0.59769,                 1.0484,                0.94257,                0.90201,                0.94582,                0.55342,                 1.4661,                0.58976,                 1.2051,              0.0016568,              0.0016568,              0.0016568
                     54,                 1.2473,                0.59527,                 1.0415,                0.92939,                0.89876,                0.93974,                  0.542,                 1.4729,                0.61415,                 1.2128,              0.0016502,              0.0016502,              0.0016502
                     55,                 1.2548,                0.60105,                 1.0386,                0.92419,                0.90944,                0.94556,                0.55782,                 1.4702,                0.58665,                 1.2054,              0.0016436,              0.0016436,              0.0016436
                     56,                 1.2522,                0.59399,                 1.0475,                0.93365,                0.92496,                0.95682,                0.57581,                 1.3977,                0.57481,                 1.1819,               0.001637,               0.001637,               0.001637
                     57,                 1.2354,                0.58849,                 1.0331,                0.93619,                0.90743,                0.94694,                0.56541,                 1.4149,                0.56352,                 1.1825,              0.0016304,              0.0016304,              0.0016304
                     58,                 1.2168,                0.57852,                 1.0267,                0.94564,                0.89483,                0.94296,                0.56845,                  1.409,                0.56283,                 1.1735,              0.0016238,              0.0016238,              0.0016238
                     59,                 1.2279,                0.58335,                 1.0313,                0.93905,                0.90868,                0.94769,                0.56787,                 1.4275,                0.56219,                 1.1886,              0.0016172,              0.0016172,              0.0016172
                     60,                  1.236,                0.58343,                 1.0318,                0.94978,                0.91845,                0.95809,                 0.5759,                 1.4164,                0.56137,                 1.1814,              0.0016106,              0.0016106,              0.0016106
                     61,                 1.2066,                0.56707,                 1.0171,                0.94556,                0.91291,                0.95414,                0.57917,                 1.3996,                0.54575,                  1.183,               0.001604,               0.001604,               0.001604
                     62,                 1.2371,                 0.5806,                 1.0312,                0.94885,                0.91443,                0.95885,                0.58867,                 1.3917,                0.55048,                 1.1696,              0.0015974,              0.0015974,              0.0015974
                     63,                 1.1864,                0.56771,                 1.0187,                0.92959,                0.92131,                 0.9487,                0.58936,                 1.3573,                0.55512,                 1.1536,              0.0015908,              0.0015908,              0.0015908
                     64,                  1.183,                0.56505,                 1.0178,                0.92656,                0.91455,                0.94641,                0.58754,                 1.3554,                 0.5625,                 1.1561,              0.0015842,              0.0015842,              0.0015842
                     65,                 1.1535,                0.54926,                 1.0032,                0.94028,                 0.9193,                0.95573,                0.58714,                 1.3804,                0.54141,                 1.1658,              0.0015776,              0.0015776,              0.0015776
                     66,                 1.1742,                0.55864,                 1.0137,                0.94327,                0.91081,                0.95317,                0.58061,                 1.3539,                0.55218,                 1.1476,               0.001571,               0.001571,               0.001571
                     67,                 1.1711,                0.55698,                 1.0136,                0.93885,                0.91583,                0.95729,                0.58597,                 1.3863,                0.54413,                 1.1705,              0.0015644,              0.0015644,              0.0015644
                     68,                 1.1862,                0.56337,                 1.0203,                0.93652,                0.91218,                0.95001,                0.57655,                 1.3882,                0.57087,                 1.1706,              0.0015578,              0.0015578,              0.0015578
                     69,                 1.1435,                0.55272,                  1.015,                0.93506,                0.92204,                0.95759,                0.58916,                 1.3642,                0.56034,                 1.1666,              0.0015512,              0.0015512,              0.0015512
                     70,                 1.1683,                0.55541,                 1.0115,                0.94001,                0.91268,                0.95358,                0.58968,                 1.3583,                0.55025,                 1.1645,              0.0015446,              0.0015446,              0.0015446
                     71,                 1.1502,                0.54545,                 1.0004,                0.94088,                0.92976,                0.96039,                 0.6078,                 1.3093,                0.52996,                 1.1339,               0.001538,               0.001538,               0.001538
                     72,                 1.1261,                 0.5401,                 1.0029,                0.94696,                0.90214,                0.95001,                0.58192,                 1.3726,                0.53652,                 1.1765,              0.0015314,              0.0015314,              0.0015314
                     73,                 1.1466,                0.54811,                 1.0037,                0.94736,                0.92997,                0.96262,                0.60083,                 1.3156,                0.52308,                 1.1373,              0.0015248,              0.0015248,              0.0015248
                     74,                 1.1224,                0.54147,                 1.0048,                0.95041,                0.91323,                0.95604,                0.59483,                 1.3217,                0.54727,                 1.1435,              0.0015182,              0.0015182,              0.0015182
                     75,                 1.1301,                0.53943,                0.99294,                0.93568,                0.91901,                0.95963,                0.59417,                 1.3596,                0.54938,                 1.1659,              0.0015116,              0.0015116,              0.0015116
                     76,                 1.1269,                0.54104,                0.99744,                0.95654,                 0.9282,                0.96256,                0.61517,                  1.278,                 0.5209,                 1.1193,               0.001505,               0.001505,               0.001505
                     77,                 1.1187,                0.53046,                0.99994,                0.94189,                0.92715,                0.95594,                0.60629,                 1.3059,                0.52488,                 1.1393,              0.0014984,              0.0014984,              0.0014984
                     78,                 1.0987,                0.52431,                 0.9864,                0.94502,                0.92167,                0.95505,                0.59751,                 1.3078,                0.52486,                 1.1326,              0.0014918,              0.0014918,              0.0014918
                     79,                  1.095,                0.52336,                0.98484,                0.93716,                 0.9095,                0.95654,                 0.6063,                 1.3059,                 0.5279,                 1.1397,              0.0014852,              0.0014852,              0.0014852
                     80,                 1.0946,                0.52037,                0.98525,                0.94583,                0.91966,                0.96015,                0.60883,                 1.2827,                0.52802,                  1.127,              0.0014786,              0.0014786,              0.0014786
                     81,                 1.0865,                0.52405,                0.98893,                0.94189,                0.92631,                0.96026,                0.61746,                  1.288,                0.51822,                 1.1343,               0.001472,               0.001472,               0.001472
                     82,                 1.0939,                0.52689,                0.99045,                0.93708,                 0.9163,                0.95023,                0.59606,                 1.3196,                 0.5522,                 1.1461,              0.0014654,              0.0014654,              0.0014654
                     83,                 1.0776,                0.51876,                0.97876,                0.94384,                0.92362,                0.96152,                0.60715,                 1.3055,                0.52777,                 1.1535,              0.0014588,              0.0014588,              0.0014588
                     84,                 1.0828,                0.51655,                0.98125,                  0.946,                0.92825,                 0.9626,                 0.6102,                 1.3071,                0.52217,                 1.1399,              0.0014522,              0.0014522,              0.0014522
                     85,                 1.0807,                0.51851,                 0.9867,                0.94271,                0.92624,                0.96398,                0.62574,                 1.2771,                0.52001,                 1.1216,              0.0014456,              0.0014456,              0.0014456
                     86,                 1.0633,                 0.5125,                0.97448,                0.93287,                0.92825,                0.96157,                0.61934,                 1.2831,                0.51464,                 1.1444,               0.001439,               0.001439,               0.001439
                     87,                 1.0807,                0.51997,                0.98492,                0.93853,                0.93098,                 0.9632,                0.61853,                 1.2742,                 0.5199,                 1.1373,              0.0014324,              0.0014324,              0.0014324
                     88,                 1.0709,                0.51083,                 0.9772,                0.93874,                0.93168,                0.96516,                0.62458,                 1.2606,                 0.5102,                 1.1136,              0.0014258,              0.0014258,              0.0014258
                     89,                 1.0656,                 0.5108,                0.97651,                0.95035,                 0.9227,                0.96112,                0.62605,                 1.2699,                 0.5138,                 1.1217,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.0883,                 0.5189,                0.98687,                0.93208,                 0.9319,                0.96189,                0.62293,                 1.2736,                0.52106,                 1.1256,              0.0014126,              0.0014126,              0.0014126
                     91,                   1.04,                0.49695,                0.96451,                0.93893,                0.92355,                0.96162,                 0.6228,                 1.2697,                0.51099,                 1.1316,               0.001406,               0.001406,               0.001406
                     92,                 1.0367,                0.49814,                0.96745,                0.93765,                0.93591,                0.96301,                 0.6257,                  1.256,                0.50884,                 1.1294,              0.0013994,              0.0013994,              0.0013994
                     93,                 1.0213,                0.49105,                0.96288,                0.95406,                0.93208,                0.96556,                0.62452,                 1.2478,                0.50084,                 1.1153,              0.0013928,              0.0013928,              0.0013928
                     94,                 1.0355,                0.49545,                 0.9615,                0.94786,                0.92934,                0.96443,                0.63321,                 1.2409,                0.50335,                 1.1104,              0.0013862,              0.0013862,              0.0013862
                     95,                 1.0154,                0.49017,                 0.9648,                0.94728,                0.93171,                0.96495,                0.63084,                 1.2261,                0.49781,                 1.1128,              0.0013796,              0.0013796,              0.0013796
                     96,                 1.0569,                0.50197,                0.96996,                0.93625,                0.92587,                0.95564,                0.61763,                 1.2446,                 0.5067,                 1.1264,               0.001373,               0.001373,               0.001373
                     97,                  1.064,                0.51223,                0.97327,                0.94586,                0.92186,                0.95814,                0.62274,                 1.2489,                0.51415,                 1.1324,              0.0013664,              0.0013664,              0.0013664
                     98,                 1.0113,                 0.4872,                0.96218,                0.94601,                0.91491,                0.95827,                0.61895,                 1.2861,                0.52371,                 1.1309,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.0238,                0.49398,                0.95876,                0.94501,                0.92295,                0.95877,                0.62313,                 1.2764,                 0.5064,                 1.1205,              0.0013532,              0.0013532,              0.0013532
