                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.7799,                0.91022,                 1.2658,                0.83293,                0.78496,                0.81984,                0.36542,                  1.891,                0.91566,                 1.3781,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.7582,                 0.9111,                 1.2579,                0.82876,                0.77094,                0.83509,                 0.3682,                 1.9331,                0.93589,                 1.3757,               0.001307,               0.001307,               0.001307
                     37,                 1.7582,                0.90564,                 1.2675,                0.84763,                0.77699,                0.80719,                0.36181,                 1.9428,                0.90539,                 1.4039,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.7838,                0.89281,                 1.2419,                0.81465,                0.80442,                0.81201,                0.39099,                 1.8483,                0.90497,                 1.3499,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.7264,                0.88657,                 1.2692,                0.84993,                0.79469,                0.83032,                0.37482,                 1.8954,                0.88312,                 1.3698,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.7382,                0.89889,                 1.2545,                0.81091,                0.75523,                0.81406,                0.35123,                 1.9229,                0.94002,                 1.3998,              0.0012278,              0.0012278,              0.0012278
                     41,                   1.72,                0.86686,                 1.2473,                0.83536,                0.79926,                0.83131,                0.40219,                 1.8271,                0.87494,                 1.3412,               0.001208,               0.001208,               0.001208
                     42,                 1.7293,                0.86092,                 1.2403,                0.84193,                0.75887,                0.81049,                0.37008,                  1.874,                0.90564,                 1.3734,              0.0011882,              0.0011882,              0.0011882
                     43,                  1.702,                0.85074,                 1.2415,                0.83132,                0.73708,                 0.7775,                0.37489,                 1.8641,                0.89993,                 1.3758,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.7043,                0.84521,                  1.236,                0.76203,                0.70354,                0.71528,                0.33336,                 1.8831,                0.96095,                 1.3737,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.7322,                  0.863,                 1.2411,                0.85136,                 0.7885,                0.82699,                0.39239,                 1.8048,                0.87345,                 1.3348,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.6737,                0.82382,                 1.2233,                0.85364,                0.79487,                0.83786,                0.39243,                 1.8669,                0.84356,                 1.3614,               0.001109,               0.001109,               0.001109
                     47,                 1.6526,                0.81509,                 1.1964,                0.82943,                0.79178,                0.82906,                 0.3895,                 1.8511,                0.86929,                 1.3661,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.6349,                0.79632,                 1.2064,                0.78714,                0.71997,                0.74219,                0.31709,                  2.044,                0.92421,                 1.4506,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.6329,                0.80751,                 1.1966,                0.82416,                0.79912,                0.83155,                0.34571,                 2.0148,                0.88341,                 1.4413,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.6591,                0.81217,                  1.212,                0.84415,                0.77611,                0.81775,                 0.3842,                 1.8795,                0.84225,                 1.3881,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.6496,                0.80824,                 1.2091,                 0.8562,                0.79646,                0.82993,                0.39177,                  1.834,                0.83631,                  1.354,                0.00101,                0.00101,                0.00101
                     52,                 1.6627,                0.80567,                 1.2028,                0.80671,                0.75714,                0.75977,                0.32745,                 1.9753,                0.90568,                 1.4317,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.6325,                0.79568,                 1.1926,                0.83018,                0.78738,                0.81906,                0.39505,                 1.8367,                 0.8793,                 1.3456,              0.0009704,              0.0009704,              0.0009704
