                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.9535,                0.94391,                 1.4971,                0.85574,                0.80829,                0.85952,                  0.412,                 1.7829,                0.88403,                 1.4616,              0.0016733,              0.0016733,              0.0016733
                     35,                 1.9859,                0.96718,                   1.51,                0.81762,                0.73215,                0.76637,                0.34209,                 1.8952,                0.88618,                 1.5306,              0.0016634,              0.0016634,              0.0016634
                     36,                 1.9765,                0.95464,                 1.5018,                0.88071,                0.80746,                0.86452,                0.41164,                 1.8218,                 0.8458,                 1.4874,              0.0016535,              0.0016535,              0.0016535
                     37,                 1.9858,                0.94298,                 1.4995,                0.85451,                0.79387,                 0.8242,                0.36899,                  1.861,                0.86282,                 1.5103,              0.0016436,              0.0016436,              0.0016436
                     38,                 1.9596,                0.95136,                 1.5067,                0.86515,                0.79888,                0.86027,                 0.4002,                 1.8674,                 0.9103,                 1.4995,              0.0016337,              0.0016337,              0.0016337
                     39,                 1.9548,                0.93783,                 1.4903,                 0.8917,                0.82235,                0.88031,                0.43778,                 1.7421,                0.78929,                 1.4396,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.9243,                 0.9177,                 1.4716,                0.89254,                0.83106,                0.86813,                0.41091,                 1.7972,                0.83809,                 1.4654,              0.0016139,              0.0016139,              0.0016139
                     41,                 1.9165,                0.91685,                 1.4835,                0.84525,                 0.7958,                0.81564,                0.36535,                 1.8784,                0.85132,                 1.5197,               0.001604,               0.001604,               0.001604
                     42,                 1.9234,                0.92233,                 1.4757,                0.85248,                0.79752,                0.85348,                0.39654,                 1.8776,                0.88689,                 1.5071,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.9449,                0.92722,                 1.4821,                0.88539,                0.77981,                0.84744,                 0.3992,                 1.8703,                0.88192,                 1.5021,              0.0015842,              0.0015842,              0.0015842
                     44,                 1.9013,                0.91839,                 1.4627,                0.87971,                0.82386,                0.87715,                0.42677,                 1.7619,                0.81717,                 1.4442,              0.0015743,              0.0015743,              0.0015743
                     45,                   1.87,                0.88637,                 1.4412,                0.90877,                0.82753,                0.88956,                0.42875,                 1.7718,                0.80822,                 1.4538,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.8886,                0.88769,                 1.4409,                0.87173,                0.81431,                0.86769,                0.42608,                 1.7694,                0.82732,                 1.4603,              0.0015545,              0.0015545,              0.0015545
                     47,                 1.8824,                0.89296,                 1.4633,                0.87124,                0.81249,                0.87186,                0.41838,                 1.7671,                0.85076,                  1.458,              0.0015446,              0.0015446,              0.0015446
                     48,                 1.9119,                0.89524,                 1.4599,                0.91712,                0.83878,                0.89024,                0.43372,                 1.7654,                0.75749,                 1.4455,              0.0015347,              0.0015347,              0.0015347
                     49,                 1.8788,                0.88397,                  1.426,                 0.8992,                0.83312,                0.88838,                 0.4261,                 1.8331,                0.82079,                 1.4771,              0.0015248,              0.0015248,              0.0015248
                     50,                 1.8537,                0.87611,                 1.4304,                 0.8992,                0.83422,                0.88688,                0.42586,                 1.8284,                0.80929,                 1.4778,              0.0015149,              0.0015149,              0.0015149
                     51,                 1.8538,                0.87779,                 1.4227,                0.88678,                0.83056,                0.87758,                0.43539,                 1.7448,                0.79935,                   1.44,               0.001505,               0.001505,               0.001505
                     52,                 1.8447,                0.88328,                  1.436,                0.88388,                0.82983,                0.87769,                0.42745,                 1.7819,                0.79999,                 1.4476,              0.0014951,              0.0014951,              0.0014951
                     53,                 1.8586,                0.87383,                 1.4101,                0.89178,                0.83276,                0.88079,                0.41975,                 1.7799,                0.80975,                 1.4497,              0.0014852,              0.0014852,              0.0014852
                     54,                  1.831,                0.86538,                 1.4193,                0.89802,                0.84079,                0.89368,                0.44165,                  1.742,                0.79322,                 1.4317,              0.0014753,              0.0014753,              0.0014753
                     55,                 1.8192,                0.86159,                 1.4163,                0.90826,                 0.8333,                0.89466,                0.45071,                 1.7785,                0.76731,                 1.4478,              0.0014654,              0.0014654,              0.0014654
                     56,                 1.8552,                0.87335,                 1.4291,                0.89873,                0.84746,                0.89697,                0.45072,                 1.7504,                0.75744,                 1.4355,              0.0014555,              0.0014555,              0.0014555
                     57,                 1.8026,                0.85185,                 1.4129,                 0.8899,                0.85594,                0.89828,                0.45378,                 1.7197,                0.73536,                 1.4205,              0.0014456,              0.0014456,              0.0014456
                     58,                  1.796,                 0.8568,                  1.421,                0.91807,                0.84699,                0.90617,                0.44683,                 1.7663,                0.76022,                 1.4395,              0.0014357,              0.0014357,              0.0014357
                     59,                 1.7869,                0.83812,                  1.401,                0.90827,                0.84608,                0.89905,                0.44349,                 1.7905,                0.75384,                 1.4546,              0.0014258,              0.0014258,              0.0014258
