                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.6396,                0.74488,                 1.3973,                0.93418,                0.85547,                0.91074,                0.46687,                 1.7318,                0.76024,                  1.429,              0.0013236,              0.0013236,              0.0013236
                     36,                 1.6275,                0.74253,                 1.3772,                0.90699,                0.85017,                0.88992,                0.44488,                 1.7712,                 0.7445,                 1.4563,              0.0013037,              0.0013037,              0.0013037
                     37,                 1.6421,                0.74255,                 1.3962,                0.92314,                 0.8744,                0.91164,                 0.4535,                  1.764,                0.75153,                 1.4412,              0.0012838,              0.0012838,              0.0012838
                     38,                 1.6375,                0.74382,                 1.4005,                 0.9378,                0.87055,                0.92498,                0.48336,                 1.6878,                0.70909,                 1.4103,               0.001264,               0.001264,               0.001264
                     39,                 1.6127,                0.73454,                  1.386,                0.90398,                0.85331,                0.90094,                0.46457,                 1.7309,                0.73776,                 1.4369,              0.0012441,              0.0012441,              0.0012441
                     40,                 1.5825,                0.71306,                 1.3599,                0.92261,                0.87141,                0.90827,                0.46946,                 1.7102,                0.74757,                 1.4114,              0.0012242,              0.0012242,              0.0012242
                     41,                 1.5742,                0.71169,                 1.3564,                 0.8927,                0.83824,                0.89925,                0.40489,                 1.9862,                0.82714,                 1.5722,              0.0012043,              0.0012043,              0.0012043
                     42,                 1.5388,                0.69707,                 1.3402,                0.93353,                0.88525,                0.92757,                0.46735,                 1.7673,                 0.6935,                 1.4406,              0.0011844,              0.0011844,              0.0011844
                     43,                 1.5644,                0.69219,                 1.3512,                 0.9196,                0.87094,                0.90806,                0.46882,                 1.7141,                0.71655,                 1.4309,              0.0011645,              0.0011645,              0.0011645
                     44,                  1.535,                0.68997,                 1.3387,                0.86341,                 0.8323,                0.88327,                0.40338,                 1.9721,                0.86294,                 1.5503,              0.0011446,              0.0011446,              0.0011446
                     45,                 1.5025,                0.67561,                 1.3168,                0.94494,                0.89223,                0.93685,                0.49691,                 1.6737,                0.67991,                 1.3989,              0.0011247,              0.0011247,              0.0011247
                     46,                 1.4305,                0.66293,                 1.2883,                0.93747,                0.88974,                0.93955,                0.50856,                 1.6349,                0.70111,                 1.3809,              0.0011048,              0.0011048,              0.0011048
                     47,                 1.4301,                0.65743,                 1.2757,                0.94724,                0.88866,                0.94505,                0.52637,                  1.626,                0.66759,                 1.3723,              0.0010849,              0.0010849,              0.0010849
                     48,                 1.4523,                0.64846,                 1.2947,                0.91545,                0.86926,                0.90085,                0.47653,                 1.7007,                0.68798,                 1.4076,               0.001065,               0.001065,               0.001065
                     49,                 1.4446,                0.65682,                 1.2878,                 0.9415,                0.88861,                0.93614,                0.49529,                 1.6929,                0.68743,                 1.4035,              0.0010451,              0.0010451,              0.0010451
                     50,                 1.3961,                0.63922,                 1.2661,                0.94117,                0.89057,                0.93347,                0.52595,                 1.5745,                0.63939,                 1.3505,              0.0010252,              0.0010252,              0.0010252
                     51,                 1.3644,                0.62242,                 1.2373,                0.93502,                0.89602,                0.93714,                0.49462,                 1.6793,                0.67853,                 1.4019,              0.0010053,              0.0010053,              0.0010053
                     52,                 1.3801,                0.63549,                 1.2465,                0.94384,                0.88535,                0.94046,                0.52303,                 1.5899,                0.65388,                 1.3522,             0.00098545,             0.00098545,             0.00098545
                     53,                 1.3511,                0.61916,                 1.2344,                0.94671,                0.90319,                0.94552,                0.53585,                 1.5307,                0.64019,                 1.3218,             0.00096555,             0.00096555,             0.00096555
                     54,                 1.3205,                0.61611,                 1.2275,                0.93819,                0.89418,                0.94197,                0.52867,                 1.5528,                0.66607,                 1.3336,             0.00094566,             0.00094566,             0.00094566
                     55,                 1.3106,                0.61211,                 1.2132,                0.92745,                 0.8836,                0.92602,                0.52193,                 1.5598,                0.63153,                 1.3374,             0.00092577,             0.00092577,             0.00092577
                     56,                  1.296,                0.59951,                 1.2106,                0.94187,                0.89441,                0.94375,                0.53532,                 1.5378,                0.64506,                 1.3282,             0.00090587,             0.00090587,             0.00090587
                     57,                 1.2817,                0.59167,                 1.2058,                0.94495,                0.90775,                0.94862,                0.54268,                 1.5325,                0.61646,                 1.3273,             0.00088598,             0.00088598,             0.00088598
                     58,                 1.2504,                0.58363,                 1.1968,                0.93334,                0.91465,                0.94909,                0.54739,                 1.5287,                0.63206,                 1.3196,             0.00086609,             0.00086609,             0.00086609
                     59,                  1.225,                0.57694,                 1.1799,                0.94883,                0.91143,                0.95213,                0.56576,                 1.4658,                0.61497,                 1.2911,             0.00084619,             0.00084619,             0.00084619
                     60,                 1.2145,                0.57374,                 1.1811,                0.92854,                0.90223,                0.94275,                0.55935,                 1.4684,                0.60918,                 1.2952,              0.0008263,              0.0008263,              0.0008263
                     61,                 1.2139,                 0.5722,                 1.1753,                0.93967,                 0.9101,                0.94962,                0.57079,                  1.422,                0.61217,                 1.2648,             0.00080641,             0.00080641,             0.00080641
                     62,                 1.1733,                0.55674,                 1.1512,                 0.9592,                0.91398,                0.95887,                0.55973,                   1.49,                0.60581,                 1.3021,             0.00078651,             0.00078651,             0.00078651
                     63,                 1.1884,                0.55908,                 1.1624,                0.94341,                 0.8974,                0.94856,                0.57928,                 1.4117,                0.60662,                 1.2677,             0.00076662,             0.00076662,             0.00076662
                     64,                  1.162,                0.55474,                 1.1506,                0.94929,                 0.9172,                0.95728,                0.57082,                 1.4668,                0.59882,                 1.2936,             0.00074673,             0.00074673,             0.00074673
                     65,                 1.1539,                0.54893,                 1.1429,                0.95236,                0.90982,                0.95308,                  0.594,                 1.3731,                0.58544,                 1.2489,             0.00072684,             0.00072684,             0.00072684
                     66,                  1.125,                0.53544,                 1.1273,                0.93883,                0.90743,                0.94789,                 0.5849,                 1.3998,                0.58616,                 1.2627,             0.00070694,             0.00070694,             0.00070694
                     67,                 1.0938,                0.52668,                 1.1144,                0.95264,                0.91189,                0.95281,                0.59881,                 1.3494,                 0.5711,                 1.2338,             0.00068705,             0.00068705,             0.00068705
