                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.4785,                 2.1258,                 2.5836,                0.32301,                0.27093,                0.21517,                0.07412,                 2.5636,                 2.5769,                 2.6758,              0.0013466,              0.0013466,              0.0013466
                     35,                 2.4486,                 1.8814,                 2.3232,                0.39797,                0.27136,                0.26878,                0.08971,                 2.5187,                 2.4051,                  2.642,              0.0013268,              0.0013268,              0.0013268
                     36,                 2.3327,                 1.8029,                 2.3016,                0.31371,                0.27638,                0.20406,                0.06117,                 2.6012,                 2.4994,                 2.6974,               0.001307,               0.001307,               0.001307
                     37,                 2.2789,                 1.8792,                 2.3874,                0.32233,                0.32161,                  0.222,                0.07126,                 2.5387,                 2.2774,                 2.6272,              0.0012872,              0.0012872,              0.0012872
                     38,                 2.4597,                 1.6558,                 2.2073,                0.35981,                0.31156,                0.26967,                 0.0966,                 2.3929,                 2.1593,                 2.5413,              0.0012674,              0.0012674,              0.0012674
                     39,                 2.2658,                 1.9078,                 2.3259,                 0.3899,                0.31658,                0.31151,                0.10415,                 2.4009,                 2.2149,                  2.546,              0.0012476,              0.0012476,              0.0012476
                     40,                  2.498,                 1.7504,                 2.2487,                0.29749,                0.33166,                0.26454,                0.08536,                 2.4006,                 2.3869,                 2.5485,              0.0012278,              0.0012278,              0.0012278
                     41,                 2.6656,                 2.3095,                 2.4263,                0.39692,                0.26633,                  0.271,                0.08988,                 2.3151,                 2.2866,                 2.4262,               0.001208,               0.001208,               0.001208
                     42,                 2.3278,                 1.6899,                 2.2052,                  0.335,                0.42211,                0.30204,                0.10743,                 2.3008,                 2.0882,                 2.3328,              0.0011882,              0.0011882,              0.0011882
                     43,                 2.2425,                 2.6386,                 2.3441,                0.34877,                0.44675,                0.31155,                0.10938,                 2.3043,                  2.069,                 2.3156,              0.0011684,              0.0011684,              0.0011684
                     44,                 2.4517,                 2.0108,                 2.3653,                0.37409,                0.39196,                0.31683,                 0.1135,                 2.2698,                 2.0787,                 2.2937,              0.0011486,              0.0011486,              0.0011486
                     45,                 2.0766,                  1.565,                 2.0318,                0.38853,                0.44702,                0.34619,                0.11944,                 2.2892,                 2.0625,                 2.3195,              0.0011288,              0.0011288,              0.0011288
                     46,                  2.436,                 1.9582,                 2.4127,                0.43716,                0.44104,                0.36541,                0.12205,                 2.3133,                 2.0632,                 2.3504,               0.001109,               0.001109,               0.001109
                     47,                  2.367,                 1.6218,                 2.0825,                0.51216,                0.41206,                0.39199,                0.13521,                 2.3208,                 1.9994,                 2.3315,              0.0010892,              0.0010892,              0.0010892
                     48,                 2.3316,                 1.6954,                 2.3243,                0.47939,                0.43496,                0.40078,                0.14305,                 2.3206,                 1.9288,                 2.3081,              0.0010694,              0.0010694,              0.0010694
                     49,                 2.3755,                 1.6831,                 2.2423,                0.46941,                0.46231,                0.39662,                0.13533,                 2.3215,                 1.9018,                 2.2847,              0.0010496,              0.0010496,              0.0010496
                     50,                 2.0735,                 1.5517,                 2.0341,                0.42153,                0.50754,                0.38446,                0.13871,                 2.2701,                 1.8688,                 2.2304,              0.0010298,              0.0010298,              0.0010298
                     51,                 2.1401,                 1.6173,                 2.1156,                0.49278,                0.51759,                0.42561,                0.14551,                 2.2511,                 1.8422,                 2.2437,                0.00101,                0.00101,                0.00101
                     52,                 2.1538,                 1.4568,                 1.9697,                0.48564,                0.53266,                0.42422,                0.14658,                 2.2182,                  1.808,                 2.2243,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.9427,                  1.928,                 1.9315,                0.45473,                0.53222,                 0.4335,                0.16222,                 2.1679,                 1.7617,                 2.1719,              0.0009704,              0.0009704,              0.0009704
                     54,                 2.0907,                 1.6003,                 2.0786,                 0.5035,                0.48413,                 0.4578,                0.17252,                 2.1529,                 1.7552,                 2.1531,              0.0009506,              0.0009506,              0.0009506
                     55,                 2.2017,                 1.5863,                 2.1436,                0.50028,                0.43264,                0.43329,                0.15671,                 2.1876,                 1.8417,                 2.1867,              0.0009308,              0.0009308,              0.0009308
                     56,                 2.0083,                 1.4941,                 1.9884,                0.43405,                0.43719,                0.39329,                0.15111,                 2.1944,                 1.8492,                 2.2031,               0.000911,               0.000911,               0.000911
                     57,                 2.0533,                 1.4502,                 1.8892,                 0.3967,                0.43719,                  0.392,                0.14371,                 2.1639,                 1.8615,                 2.2049,              0.0008912,              0.0008912,              0.0008912
                     58,                 2.1174,                 1.4655,                 2.0334,                0.48083,                0.41206,                0.41806,                0.14541,                 2.1593,                 1.8374,                 2.2068,              0.0008714,              0.0008714,              0.0008714
                     59,                 2.0177,                 1.5312,                 1.9587,                0.46846,                0.47739,                0.43457,                0.15658,                 2.1782,                 1.8105,                  2.211,              0.0008516,              0.0008516,              0.0008516
                     60,                 2.0148,                 1.4661,                 1.9401,                0.46641,                0.49246,                0.43985,                0.16068,                 2.1696,                 1.7959,                 2.2047,              0.0008318,              0.0008318,              0.0008318
                     61,                 2.1222,                 1.4421,                 1.9661,                0.43283,                0.48241,                0.43099,                 0.1558,                 2.2056,                 1.8223,                 2.2265,               0.000812,               0.000812,               0.000812
                     62,                 1.9888,                 1.3561,                 1.9332,                 0.5107,                0.51759,                0.49212,                0.18362,                 2.1629,                 1.7262,                 2.1831,              0.0007922,              0.0007922,              0.0007922
                     63,                 2.1101,                 1.4218,                 1.9267,                0.62415,                0.54774,                0.57523,                0.22651,                 2.0623,                 1.6158,                 2.0961,              0.0007724,              0.0007724,              0.0007724
                     64,                  1.988,                 2.0565,                 2.0346,                0.60685,                0.54774,                0.59894,                0.23801,                 2.0481,                 1.5678,                 2.0671,              0.0007526,              0.0007526,              0.0007526
                     65,                 2.0427,                 1.3765,                 1.8526,                0.59952,                0.53769,                0.58866,                0.23557,                 2.0368,                 1.5678,                 2.0572,              0.0007328,              0.0007328,              0.0007328
                     66,                 2.1127,                  1.573,                 2.1121,                0.53659,                0.58187,                0.58442,                0.22951,                 2.0442,                 1.5955,                 2.0563,               0.000713,               0.000713,               0.000713
                     67,                 2.0476,                  1.543,                 2.0019,                 0.5456,                0.59799,                0.56797,                0.22169,                 2.0678,                 1.6068,                 2.0679,              0.0006932,              0.0006932,              0.0006932
                     68,                 2.0374,                 1.4724,                 1.9722,                0.56467,                0.54753,                0.56022,                0.22695,                 2.0738,                 1.6273,                 2.0784,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.9576,                 1.3512,                 1.8464,                0.62555,                0.52764,                 0.5524,                 0.2316,                 2.0642,                 1.6812,                  2.093,              0.0006536,              0.0006536,              0.0006536
                     70,                  2.025,                 1.2959,                 1.8066,                0.63516,                0.49246,                 0.5497,                0.24117,                 2.0679,                 1.6819,                 2.1053,              0.0006338,              0.0006338,              0.0006338
                     71,                 2.0633,                 1.3577,                 1.8438,                0.65664,                0.54778,                0.56827,                 0.2472,                 2.0644,                 1.6467,                 2.1002,               0.000614,               0.000614,               0.000614
                     72,                  1.947,                 1.3592,                  1.858,                0.61812,                0.54497,                0.58299,                0.25531,                 2.0544,                 1.6027,                 2.0814,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.8799,                 1.2756,                 1.8027,                0.55066,                0.57789,                0.55732,                 0.2437,                 2.0364,                  1.626,                 2.0661,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.8991,                 1.2864,                 1.7744,                 0.5663,                0.55276,                0.55769,                0.23901,                   2.03,                  1.628,                 2.0481,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.8145,                  1.237,                  1.745,                0.57843,                0.55779,                0.55917,                0.23925,                 2.0574,                  1.619,                 2.0606,              0.0005348,              0.0005348,              0.0005348
                     76,                 2.1098,                 1.3147,                 1.8513,                0.59806,                0.57575,                 0.5956,                0.24895,                 2.0595,                 1.5978,                 2.0639,               0.000515,               0.000515,               0.000515
                     77,                 1.9407,                 1.3269,                 1.8784,                0.68925,                0.54271,                0.60126,                0.25489,                 2.0422,                 1.5796,                  2.048,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.9062,                 1.1946,                 1.7757,                0.64853,                0.55634,                0.60656,                0.25808,                 2.0439,                 1.5395,                 2.0315,              0.0004754,              0.0004754,              0.0004754
                     79,                 2.0028,                 1.6199,                 1.9281,                0.59188,                0.56281,                0.59595,                0.25663,                 2.0269,                 1.5242,                 2.0163,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.8554,                 1.3234,                 1.8557,                0.55974,                0.58291,                0.59341,                0.25805,                 2.0059,                 1.5091,                 1.9936,              0.0004358,              0.0004358,              0.0004358
                     81,                 2.1879,                 2.0563,                 2.2591,                0.58825,                0.59799,                0.62753,                0.25678,                 2.0065,                 1.4984,                 1.9831,               0.000416,               0.000416,               0.000416
                     82,                 2.0279,                 1.3237,                 1.7249,                0.67606,                0.54535,                0.63242,                0.25219,                 2.0122,                  1.504,                 1.9902,              0.0003962,              0.0003962,              0.0003962
