                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.9768,                0.99025,                 1.5012,                0.86082,                0.79534,                0.83149,                0.36864,                 1.8885,                 0.9761,                 1.5295,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.9528,                0.99172,                 1.4959,                0.87381,                0.79756,                0.86056,                0.38907,                 1.8443,                0.95594,                 1.5098,               0.001307,               0.001307,               0.001307
                     37,                 1.9676,                 0.9769,                 1.5042,                0.89017,                0.79985,                 0.8614,                0.37833,                 1.9238,                0.99919,                 1.5485,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.9328,                0.97558,                 1.4915,                0.86903,                0.79434,                0.85151,                0.37777,                 1.8855,                0.99814,                 1.5235,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.9519,                0.97508,                 1.4954,                0.88703,                0.81228,                0.85738,                0.39159,                 1.8529,                0.93024,                 1.5035,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.9374,                0.97692,                  1.514,                0.84079,                0.78965,                0.82497,                0.37253,                 1.8611,                0.98113,                 1.5217,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.9657,                0.98329,                  1.498,                0.84205,                0.77629,                0.79392,                0.35635,                 1.8984,                0.93827,                 1.5333,               0.001208,               0.001208,               0.001208
                     42,                 1.9506,                 1.0091,                 1.5081,                0.85319,                0.77006,                0.82093,                0.38299,                 1.8365,                0.93595,                 1.5004,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.9168,                0.98523,                 1.4647,                0.76864,                0.71429,                0.72113,                0.29457,                 1.9764,                0.96173,                 1.5941,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.9498,                0.97079,                 1.4974,                0.81789,                0.78215,                0.80576,                0.35971,                 1.8313,                 1.0054,                 1.5052,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.9006,                0.97837,                 1.4672,                0.89366,                0.81689,                0.86329,                0.37761,                 1.9051,                0.97653,                 1.5255,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.9121,                0.94967,                 1.4686,                0.88444,                0.79802,                0.85778,                0.36836,                  1.919,                0.96846,                 1.5319,               0.001109,               0.001109,               0.001109
                     47,                  1.908,                0.94549,                 1.4476,                0.88405,                0.80492,                0.85124,                0.39569,                 1.8029,                0.92683,                 1.4749,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.8715,                0.91526,                 1.4518,                0.87904,                0.84104,                0.88039,                0.40434,                 1.8621,                0.93264,                 1.5018,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.8681,                  0.926,                 1.4424,                0.90046,                0.81573,                0.87036,                0.40099,                 1.8224,                0.91112,                 1.4886,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.8654,                0.91396,                 1.4479,                0.86251,                 0.8024,                0.86255,                0.36986,                 1.9454,                0.98427,                 1.5413,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.8721,                0.90145,                 1.4375,                0.88067,                0.81712,                0.86495,                0.40034,                 1.8397,                0.93031,                 1.4881,                0.00101,                0.00101,                0.00101
                     52,                 1.8448,                0.91509,                 1.4393,                 0.8931,                0.83276,                0.88436,                0.41988,                 1.7791,                0.89425,                 1.4594,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.8736,                0.89238,                 1.4232,                0.87975,                0.82634,                  0.874,                0.41313,                 1.7952,                0.87436,                 1.4707,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.8376,                0.89346,                 1.4334,                 0.8612,                0.80218,                0.86177,                 0.3921,                  1.893,                0.94505,                 1.5215,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.8436,                0.88242,                 1.3986,                0.87639,                0.83015,                0.85675,                0.39917,                 1.8174,                0.85902,                 1.4826,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.8261,                0.87453,                 1.4288,                0.89135,                 0.8392,                 0.8793,                0.43191,                 1.7675,                0.86795,                 1.4539,               0.000911,               0.000911,               0.000911
                     57,                 1.8377,                0.88293,                 1.4297,                0.89672,                0.83966,                 0.8829,                0.42067,                   1.77,                0.87254,                 1.4529,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.8167,                0.87658,                 1.4115,                0.89041,                 0.8261,                0.87215,                0.41306,                 1.7897,                0.89161,                 1.4685,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.8124,                0.87053,                 1.4112,                 0.9051,                0.83943,                0.89151,                0.43739,                 1.7624,                0.82992,                 1.4447,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.7895,                0.84676,                 1.3946,                0.90631,                 0.8507,                0.89069,                0.44351,                 1.7523,                 0.8242,                 1.4381,              0.0008318,              0.0008318,              0.0008318
