                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.9344,                0.97149,                 1.4759,                 0.8837,                0.81343,                0.84737,                0.38403,                 1.8733,                0.93766,                  1.516,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.9223,                0.96797,                  1.475,                 0.8969,                0.81504,                0.87102,                0.39031,                 1.8612,                0.94925,                 1.5009,               0.001307,               0.001307,               0.001307
                     37,                 1.9147,                0.95652,                  1.476,                0.86211,                0.79823,                 0.8476,                0.36553,                 1.9464,                 1.0328,                 1.5537,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.8918,                0.95636,                 1.4687,                0.89373,                0.78997,                0.85594,                0.39214,                 1.8362,                0.96582,                 1.4969,              0.0012674,              0.0012674,              0.0012674
                     39,                  1.912,                  0.951,                  1.473,                0.86408,                0.78192,                0.84031,                0.38595,                 1.8473,                0.95996,                 1.5099,              0.0012476,              0.0012476,              0.0012476
                     40,                 1.9189,                0.97183,                 1.5017,                0.87574,                0.80416,                0.84183,                0.38494,                 1.8289,                0.95773,                  1.492,              0.0012278,              0.0012278,              0.0012278
                     41,                 1.9103,                0.96076,                 1.4657,                0.85156,                0.76375,                 0.7922,                0.35869,                   1.86,                 0.9254,                 1.5081,               0.001208,               0.001208,               0.001208
                     42,                 1.8997,                0.96577,                 1.4795,                0.87564,                0.77265,                0.82364,                0.38669,                 1.8374,                0.92609,                 1.4936,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.8798,                0.95231,                  1.445,                0.81114,                 0.7481,                0.76926,                0.33506,                 1.9178,                0.97655,                   1.55,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.8981,                0.93861,                 1.4693,                0.84846,                0.76375,                 0.8017,                 0.3674,                 1.8432,                0.95647,                 1.5049,              0.0011486,              0.0011486,              0.0011486
                     45,                 1.8501,                0.93901,                 1.4373,                0.90879,                0.82748,                0.87953,                0.40439,                 1.8525,                0.89844,                 1.4885,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.8456,                0.91251,                 1.4331,                0.91064,                0.81389,                0.87765,                0.38241,                 1.9234,                0.95165,                 1.5277,               0.001109,               0.001109,               0.001109
                     47,                 1.8425,                0.91777,                  1.415,                0.91001,                0.82678,                0.87586,                  0.408,                 1.8325,                0.90864,                 1.4771,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.8215,                0.88272,                 1.4269,                0.90444,                0.83173,                0.88289,                0.41066,                 1.8392,                0.89857,                 1.4747,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.8258,                0.89622,                 1.4173,                0.91462,                0.83046,                0.87835,                0.41129,                 1.8211,                0.87621,                 1.4709,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.8054,                0.89195,                 1.4215,                0.91374,                0.83966,                0.88267,                0.40597,                 1.8747,                0.88889,                 1.4949,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.8028,                0.86791,                 1.4019,                0.90937,                0.81942,                0.87967,                 0.4122,                 1.8535,                0.89786,                 1.4875,                0.00101,                0.00101,                0.00101
                     52,                  1.798,                  0.878,                 1.4132,                0.89126,                0.80699,                0.87456,                0.41435,                 1.8368,                0.91485,                 1.4788,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.8708,                0.90551,                 1.4201,                0.80499,                0.74072,                0.76227,                0.31161,                 2.0063,                0.95356,                 1.6071,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.8028,                0.87518,                 1.4129,                0.89138,                 0.8369,                0.88073,                0.40548,                 1.8579,                0.90135,                 1.4909,              0.0009506,              0.0009506,              0.0009506
                     55,                  1.809,                0.86112,                 1.3774,                0.88748,                0.82862,                0.86298,                0.40962,                 1.7976,                0.85415,                 1.4624,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.7745,                 0.8523,                 1.4028,                0.89398,                0.82057,                0.87127,                0.40491,                 1.8292,                0.89529,                 1.4749,               0.000911,               0.000911,               0.000911
                     57,                 1.7875,                0.85796,                 1.4025,                0.91484,                 0.8484,                0.89198,                0.42072,                  1.799,                0.86806,                 1.4549,              0.0008912,              0.0008912,              0.0008912
                     58,                 1.7599,                0.85399,                  1.382,                0.91273,                0.84212,                0.89269,                0.43787,                 1.7495,                0.84411,                 1.4329,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.7525,                0.83981,                 1.3811,                0.90036,                0.84816,                0.89957,                0.43468,                 1.7845,                0.82858,                 1.4425,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.7232,                0.81595,                  1.362,                0.91315,                0.84416,                  0.907,                0.44636,                 1.7789,                0.82136,                 1.4435,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.7241,                0.81725,                 1.3812,                0.90991,                0.83621,                0.88938,                 0.4338,                 1.7572,                0.82931,                 1.4377,               0.000812,               0.000812,               0.000812
                     62,                 1.7536,                0.81073,                  1.355,                0.90946,                0.86266,                0.90112,                0.44192,                 1.7621,                0.79839,                 1.4341,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.7109,                0.80544,                 1.3438,                0.91203,                0.84748,                0.90659,                0.42425,                 1.8718,                0.84404,                  1.497,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.7258,                0.80242,                 1.3594,                0.91954,                0.85971,                0.90589,                0.43821,                 1.8378,                0.82066,                 1.4689,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.7037,                0.79252,                 1.3541,                0.93412,                0.84155,                0.90914,                0.45901,                 1.7229,                0.78099,                 1.4137,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.7026,                 0.8032,                 1.3508,                0.92543,                0.83828,                0.91076,                0.44489,                 1.8065,                0.79556,                 1.4539,               0.000713,               0.000713,               0.000713
                     67,                 1.7056,                 0.8013,                   1.36,                0.92323,                0.86033,                0.90946,                0.45196,                 1.7735,                0.77326,                 1.4394,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.6908,                0.77534,                 1.3302,                0.92182,                0.85898,                0.91089,                 0.4659,                 1.7334,                0.78988,                 1.4204,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.6609,                0.77696,                 1.3344,                0.92579,                0.85898,                0.91047,                0.45636,                 1.7709,                0.75674,                 1.4329,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.6858,                0.78133,                 1.3336,                0.92193,                0.86266,                  0.913,                0.43556,                 1.8375,                0.80995,                 1.4742,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.6931,                0.79282,                 1.3613,                0.91008,                0.84281,                0.88666,                0.43968,                 1.7627,                0.75287,                  1.434,               0.000614,               0.000614,               0.000614
                     72,                 1.6444,                0.76749,                 1.3177,                  0.913,                0.84978,                0.91192,                0.45035,                 1.8083,                0.81094,                  1.454,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.6395,                0.75921,                 1.3257,                0.92638,                0.85685,                0.91686,                0.47089,                 1.7192,                0.76902,                 1.4087,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.6403,                0.74831,                  1.331,                0.89887,                0.85463,                0.90053,                0.41064,                 1.9423,                0.82566,                 1.5257,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.6713,                0.76473,                 1.3294,                0.93398,                0.85645,                0.91962,                0.45117,                 1.8033,                0.76036,                 1.4493,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.6417,                0.75372,                  1.318,                0.91474,                0.85148,                0.91532,                0.42723,                 1.8968,                0.81724,                 1.5043,               0.000515,               0.000515,               0.000515
                     77,                 1.6227,                0.74447,                 1.3215,                0.93983,                 0.8732,                0.93367,                0.48112,                 1.7133,                0.73618,                 1.4003,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.6011,                0.73366,                 1.3041,                0.94009,                0.86639,                0.92874,                0.47978,                 1.7083,                0.73775,                 1.4021,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.6095,                0.74474,                 1.3159,                0.93545,                 0.8701,                0.92789,                0.48408,                 1.6967,                0.74261,                 1.3939,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.5982,                0.73471,                 1.2984,                0.93026,                0.87555,                0.93014,                 0.4789,                 1.7013,                0.73112,                 1.3945,              0.0004358,              0.0004358,              0.0004358
                     81,                  1.583,                0.71873,                 1.3095,                0.93279,                0.87157,                0.92928,                 0.4881,                 1.6745,                0.71637,                 1.3858,               0.000416,               0.000416,               0.000416
                     82,                  1.592,                  0.731,                 1.3003,                0.93317,                0.87377,                0.91892,                0.47713,                 1.6838,                0.71549,                 1.3923,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.5817,                0.72795,                 1.2827,                0.93011,                0.87553,                0.93357,                0.48652,                 1.6886,                0.73339,                 1.3933,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.5787,                0.71806,                 1.2954,                0.92778,                0.86291,                0.92055,                0.48375,                 1.6634,                0.71068,                 1.3815,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.5691,                0.72694,                 1.3065,                 0.9497,                0.87728,                0.93232,                0.49911,                 1.6584,                0.68545,                 1.3757,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.5684,                 0.7112,                 1.2897,                0.94437,                0.87874,                0.93529,                0.48461,                 1.6795,                0.71515,                 1.3841,               0.000317,               0.000317,               0.000317
                     87,                 1.5491,                0.70178,                 1.2676,                0.93468,                0.86903,                0.92996,                0.49479,                  1.656,                0.70578,                 1.3725,              0.0002972,              0.0002972,              0.0002972
                     88,                 1.5535,                 0.7067,                 1.2632,                0.93782,                0.87778,                0.93268,                0.49117,                 1.6702,                0.71331,                 1.3793,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.5265,                0.69255,                 1.2827,                0.94081,                0.88118,                0.93591,                0.50302,                 1.6367,                0.69611,                 1.3662,              0.0002576,              0.0002576,              0.0002576
                     90,                  1.521,                0.69856,                 1.2697,                 0.9385,                0.88544,                0.93968,                0.50662,                 1.6365,                0.68831,                 1.3618,              0.0002378,              0.0002378,              0.0002378
                     91,                  1.545,                0.71154,                 1.3232,                0.93958,                0.87877,                0.93215,                0.49811,                 1.6443,                0.67746,                 1.3808,               0.000218,               0.000218,               0.000218
                     92,                 1.4838,                0.69513,                 1.2884,                0.94764,                0.88683,                0.94141,                0.49996,                 1.6513,                0.70228,                 1.3771,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.4925,                0.69049,                 1.3022,                0.93743,                0.89258,                0.93827,                 0.4983,                 1.6614,                0.70083,                 1.3753,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.4783,                0.68566,                  1.275,                0.94075,                0.89127,                 0.9399,                0.50128,                 1.6478,                0.69759,                 1.3696,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.4624,                0.67187,                 1.2649,                0.94203,                0.88268,                0.93571,                0.49934,                  1.653,                0.70392,                 1.3703,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.4689,                0.67827,                 1.2812,                 0.9434,                0.87809,                0.93531,                0.50526,                 1.6208,                0.68459,                 1.3598,               0.000119,               0.000119,               0.000119
                     97,                  1.441,                0.66528,                 1.2773,                0.93555,                0.88158,                0.93268,                0.50826,                  1.619,                0.68178,                 1.3589,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.4324,                0.65956,                  1.264,                0.94194,                0.87697,                0.93387,                0.50643,                 1.6237,                0.69099,                 1.3603,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.4264,                0.66492,                  1.263,                0.94701,                0.88636,                0.93965,                0.51126,                 1.6151,                0.67539,                 1.3541,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.4323,                0.65824,                 1.2592,                0.94296,                0.88984,                0.94213,                0.51379,                  1.623,                0.67633,                 1.3585,               3.98e-05,               3.98e-05,               3.98e-05
