                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 2.0192,                 1.1179,                 1.4403,                0.84505,                0.74809,                0.83467,                0.35603,                 1.9431,                 1.0739,                  1.414,              0.0013466,              0.0013466,              0.0013466
                     35,                 2.0635,                 1.1105,                 1.4695,                0.83424,                0.73489,                0.80891,                0.33289,                 1.9441,                 1.1202,                 1.3995,              0.0013268,              0.0013268,              0.0013268
                     36,                 2.0458,                 1.1159,                 1.4657,                0.79872,                0.76726,                0.81959,                0.35154,                  1.929,                 1.1401,                 1.4167,               0.001307,               0.001307,               0.001307
                     37,                 2.0245,                  1.114,                 1.4629,                0.78765,                0.73982,                0.77096,                0.33466,                 1.9556,                 1.0966,                 1.4294,              0.0012872,              0.0012872,              0.0012872
                     38,                 2.0406,                 1.1019,                 1.4369,                0.72923,                 0.7646,                 0.7887,                0.31895,                 2.0072,                 1.1653,                 1.4299,              0.0012674,              0.0012674,              0.0012674
                     39,                 1.9962,                 1.1182,                 1.4847,                0.80605,                0.72212,                 0.7719,                0.31967,                 2.0168,                 1.1244,                 1.4869,              0.0012476,              0.0012476,              0.0012476
                     40,                 2.0392,                 1.1241,                 1.4752,                0.76834,                0.73186,                0.80085,                0.32683,                 1.9686,                 1.1643,                 1.4138,              0.0012278,              0.0012278,              0.0012278
                     41,                 2.0077,                 1.0869,                 1.4543,                 0.7531,                0.74336,                0.79594,                0.31934,                 2.0211,                 1.1096,                 1.4285,               0.001208,               0.001208,               0.001208
                     42,                 2.0002,                 1.0671,                 1.4323,                0.81292,                0.76521,                0.82668,                0.33099,                 2.0295,                 1.1043,                 1.4367,              0.0011882,              0.0011882,              0.0011882
                     43,                 1.9838,                 1.0763,                 1.4303,                0.80706,                 0.7469,                0.79077,                0.31917,                 2.0088,                 1.0767,                 1.4667,              0.0011684,              0.0011684,              0.0011684
                     44,                 1.9934,                 1.0802,                 1.4398,                0.81421,                0.76195,                0.80159,                0.31657,                 2.0056,                 1.1118,                 1.4332,              0.0011486,              0.0011486,              0.0011486
                     45,                 2.0194,                 1.0902,                  1.442,                0.70818,                0.70656,                0.67912,                0.25656,                 2.1456,                 1.1489,                 1.5749,              0.0011288,              0.0011288,              0.0011288
                     46,                 1.9938,                 1.0609,                 1.4406,                0.79189,                0.72035,                0.74289,                0.31607,                 1.9659,                 1.1034,                 1.4506,               0.001109,               0.001109,               0.001109
                     47,                 1.9683,                 1.0542,                 1.3939,                0.80727,                0.77876,                0.80656,                0.33792,                 1.9993,                 1.0556,                 1.4563,              0.0010892,              0.0010892,              0.0010892
                     48,                 1.9547,                 1.0428,                 1.4262,                0.78987,                0.75752,                0.79245,                0.33192,                 2.0055,                 1.1147,                 1.4177,              0.0010694,              0.0010694,              0.0010694
                     49,                 1.9637,                 1.0641,                 1.4279,                0.74408,                0.73097,                0.74689,                0.31103,                 1.9942,                  1.124,                 1.4261,              0.0010496,              0.0010496,              0.0010496
                     50,                 1.9744,                 1.0618,                 1.4328,                0.79644,                0.76018,                0.80352,                0.32848,                 2.0133,                  1.119,                 1.4181,              0.0010298,              0.0010298,              0.0010298
                     51,                 1.9846,                 1.0619,                 1.4235,                0.77756,                0.76814,                0.81741,                0.36019,                 1.9277,                 1.0618,                 1.3796,                0.00101,                0.00101,                0.00101
                     52,                 1.9714,                  1.061,                 1.4093,                0.84381,                 0.7793,                0.85355,                0.37548,                 1.8894,                 1.0395,                 1.3678,              0.0009902,              0.0009902,              0.0009902
                     53,                 1.9889,                 1.0559,                 1.4211,                0.80912,                  0.754,                0.81166,                0.33105,                 1.9756,                 1.1105,                 1.3986,              0.0009704,              0.0009704,              0.0009704
                     54,                 1.9495,                 1.0527,                 1.4035,                0.81001,                0.73194,                0.81306,                0.34907,                 1.9136,                 1.1089,                 1.3697,              0.0009506,              0.0009506,              0.0009506
                     55,                 1.9827,                 1.0304,                 1.4165,                0.81989,                0.73318,                0.78415,                0.32804,                 1.9923,                 1.0911,                 1.4239,              0.0009308,              0.0009308,              0.0009308
                     56,                 1.9379,                 1.0468,                 1.4033,                0.83347,                0.80088,                 0.8453,                0.36492,                 1.9092,                 1.0345,                 1.3837,               0.000911,               0.000911,               0.000911
                     57,                 1.9609,                 1.0416,                 1.4143,                0.80834,                0.75019,                0.79538,                0.34165,                 1.9541,                 1.0374,                 1.4265,              0.0008912,              0.0008912,              0.0008912
                     58,                  1.957,                 1.0387,                 1.4097,                0.77158,                0.76372,                0.76778,                0.33941,                  1.925,                 1.0153,                 1.4256,              0.0008714,              0.0008714,              0.0008714
                     59,                 2.0015,                 1.0354,                  1.417,                0.83668,                0.76991,                0.83467,                0.36227,                 1.9052,                 1.0441,                 1.3772,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.9285,                 1.0518,                 1.4062,                0.80644,                0.76991,                0.83772,                0.36798,                 1.8788,                 1.0192,                  1.373,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.9218,                 1.0608,                  1.428,                0.79682,                0.73717,                  0.795,                0.35234,                 1.9029,                 1.0451,                 1.4057,               0.000812,               0.000812,               0.000812
                     62,                 1.9385,                 1.0302,                 1.3929,                0.82165,                0.79912,                0.84044,                0.37105,                 1.8982,                 1.0114,                 1.3777,              0.0007922,              0.0007922,              0.0007922
                     63,                 1.9217,                 1.0343,                 1.4176,                0.82921,                 0.7433,                0.79925,                0.34152,                 1.9796,                 1.0464,                 1.4326,              0.0007724,              0.0007724,              0.0007724
                     64,                 1.9589,                 1.0576,                 1.4191,                0.83097,                0.77007,                0.84019,                0.35597,                 1.9141,                 1.0599,                 1.3819,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.9105,                 1.0444,                 1.3972,                0.84236,                0.79735,                0.85823,                 0.3581,                  1.963,                 1.0455,                 1.3948,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.9349,                 1.0256,                  1.394,                0.83423,                0.79558,                0.85608,                0.35733,                 1.9814,                 1.0236,                 1.3933,               0.000713,               0.000713,               0.000713
                     67,                 1.9112,                 1.0174,                 1.4058,                0.82973,                0.78057,                0.84731,                0.36662,                 1.9372,                  1.001,                 1.3806,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.9382,                 1.0064,                 1.3829,                0.86071,                0.76018,                0.84728,                0.35215,                 1.9588,                 1.0392,                 1.3918,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.8889,                 1.0196,                 1.3988,                 0.8275,                0.76838,                0.83373,                0.34913,                  1.981,                 1.0148,                 1.4051,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.9259,                 1.0152,                 1.3799,                0.81816,                 0.7823,                0.81422,                0.33743,                 2.0255,                  1.018,                 1.4293,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.8802,                0.99896,                 1.3789,                0.83357,                0.80354,                0.85567,                0.35256,                 2.0409,                 1.0079,                 1.4343,               0.000614,               0.000614,               0.000614
                     72,                 1.8974,                 1.0013,                  1.372,                0.82262,                0.78053,                0.83326,                0.35715,                 1.9525,                 1.0028,                 1.3945,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.8889,                 1.0138,                 1.3667,                0.81901,                 0.7969,                0.85291,                0.36885,                 1.9226,                  1.016,                 1.3664,              0.0005744,              0.0005744,              0.0005744
                     74,                 1.9275,                 1.0011,                 1.3668,                0.82772,                 0.7908,                 0.8389,                 0.3665,                 1.9343,                 1.0129,                 1.3839,              0.0005546,              0.0005546,              0.0005546
                     75,                 1.8895,                0.99839,                 1.3776,                 0.8266,                0.82478,                0.86147,                 0.3764,                 1.9284,                 1.0174,                 1.3702,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.8975,                 1.0151,                 1.3849,                0.83294,                0.79422,                0.86455,                0.37325,                 1.9225,                 1.0113,                 1.3694,               0.000515,               0.000515,               0.000515
                     77,                 1.9112,                 1.0327,                 1.4037,                0.80225,                0.76372,                0.81578,                0.34905,                 1.9472,                 1.0502,                 1.3942,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.8748,                0.98904,                 1.3661,                0.80978,                0.75723,                0.80997,                0.35379,                 1.9548,                 1.0098,                 1.4005,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.8744,                 0.9913,                 1.3776,                0.84923,                0.80442,                0.86829,                0.37722,                 1.9352,                0.98375,                 1.3796,              0.0004556,              0.0004556,              0.0004556
                     80,                 1.8742,                 0.9994,                 1.3671,                 0.8149,                0.79477,                0.83235,                 0.3602,                 1.9441,                 1.0231,                 1.3813,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.8526,                0.97966,                 1.3446,                0.85405,                0.80442,                 0.8536,                0.36007,                 1.9669,                0.97714,                 1.3884,               0.000416,               0.000416,               0.000416
                     82,                  1.872,                0.97842,                 1.3735,                 0.8609,                0.81416,                0.87338,                 0.3885,                 1.9127,                0.95026,                 1.3692,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.8763,                0.98633,                 1.3633,                0.85019,                0.79204,                0.86294,                0.37427,                 1.9302,                 1.0014,                 1.3678,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.8761,                 1.0002,                 1.3802,                0.80224,                0.78053,                0.81828,                0.35104,                  1.937,                 1.0278,                  1.381,              0.0003566,              0.0003566,              0.0003566
                     85,                 1.8679,                0.97531,                 1.3459,                0.85895,                0.78584,                0.85522,                 0.3647,                 1.9395,                0.99874,                 1.3872,              0.0003368,              0.0003368,              0.0003368
                     86,                 1.8386,                0.97127,                 1.3654,                0.82464,                0.77257,                0.81265,                0.34728,                 1.9756,                0.99977,                 1.4218,               0.000317,               0.000317,               0.000317
                     87,                 1.8553,                0.97684,                 1.3609,                0.82278,                0.77654,                0.83891,                0.33172,                 1.9996,                 1.0433,                 1.4051,              0.0002972,              0.0002972,              0.0002972
                     88,                  1.868,                 1.0026,                 1.3693,                0.84664,                0.79142,                0.85139,                0.36827,                 1.9053,                  1.019,                 1.3634,              0.0002774,              0.0002774,              0.0002774
                     89,                 1.8534,                0.98849,                 1.3497,                0.84802,                0.80531,                0.86524,                0.37198,                 1.8983,                0.99966,                 1.3582,              0.0002576,              0.0002576,              0.0002576
                     90,                 1.8274,                0.96897,                 1.3362,                0.84373,                0.80265,                0.85809,                0.36219,                 1.9433,                0.99337,                 1.3827,              0.0002378,              0.0002378,              0.0002378
                     91,                 1.8351,                0.98971,                 1.3853,                 0.8418,                0.77699,                0.83696,                 0.3561,                 1.9668,                0.96345,                 1.3974,               0.000218,               0.000218,               0.000218
                     92,                 1.7974,                0.96872,                  1.398,                0.84809,                 0.7823,                 0.8364,                0.35642,                 1.9582,                0.96211,                 1.4028,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.7933,                0.97752,                 1.3699,                0.83143,                0.79442,                0.84216,                0.34903,                 1.9789,                0.99069,                 1.4095,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.7725,                0.98495,                  1.359,                0.82912,                0.79558,                 0.8442,                0.36284,                 1.9408,                0.98888,                 1.3805,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.7748,                0.97677,                  1.379,                0.81852,                0.77435,                0.82662,                0.35205,                 1.9607,                0.98609,                 1.3904,              0.0001388,              0.0001388,              0.0001388
                     96,                  1.767,                0.96567,                 1.3973,                0.83516,                0.78053,                0.82998,                0.34895,                  1.977,                 0.9823,                 1.4006,               0.000119,               0.000119,               0.000119
                     97,                 1.7511,                0.94162,                 1.3589,                0.84547,                0.78673,                0.85154,                0.35262,                 1.9864,                0.97143,                 1.4044,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.7438,                0.96007,                  1.384,                0.84786,                0.78907,                0.84495,                0.36286,                 1.9493,                0.95595,                 1.3874,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.7268,                 0.9456,                 1.3613,                0.86182,                0.80177,                0.85635,                0.37018,                 1.9391,                0.94227,                 1.3849,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.7471,                0.94266,                 1.3598,                0.87437,                0.81304,                0.88027,                0.37479,                 1.9407,                0.93946,                 1.3824,               3.98e-05,               3.98e-05,               3.98e-05
