                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.8744,                0.96165,                 1.5454,                0.86693,                0.80631,                0.85017,                0.39557,                 1.8087,                0.89659,                 1.5011,              0.0013236,              0.0013236,              0.0013236
                     36,                 1.8514,                0.95903,                 1.5346,                0.86623,                0.79296,                0.83867,                0.39743,                 1.7928,                0.88875,                 1.4989,              0.0013037,              0.0013037,              0.0013037
                     37,                 1.8445,                0.93885,                  1.533,                0.85436,                0.82149,                0.86017,                0.40856,                 1.7877,                0.88901,                 1.4934,              0.0012838,              0.0012838,              0.0012838
                     38,                 1.8862,                0.96362,                  1.556,                 0.8263,                0.80212,                0.84855,                0.39314,                  1.809,                 0.9501,                 1.5089,               0.001264,               0.001264,               0.001264
                     39,                 1.8255,                0.96047,                 1.5124,                0.87595,                0.82194,                0.86817,                0.40929,                 1.7778,                0.87531,                 1.4855,              0.0012441,              0.0012441,              0.0012441
                     40,                  1.815,                0.92066,                 1.5114,                0.84997,                0.81343,                0.84559,                0.39061,                 1.8119,                0.88727,                  1.504,              0.0012242,              0.0012242,              0.0012242
                     41,                 1.8016,                 0.9244,                 1.4996,                0.79637,                0.75155,                 0.7498,                0.30907,                 2.0169,                0.91115,                 1.6377,              0.0012043,              0.0012043,              0.0012043
                     42,                 1.8394,                0.91278,                 1.5355,                0.85147,                0.82195,                0.86654,                0.41598,                 1.7552,                0.89024,                 1.4695,              0.0011844,              0.0011844,              0.0011844
                     43,                 1.7837,                0.91306,                 1.4888,                0.83426,                0.79085,                 0.8224,                0.38474,                  1.803,                0.87557,                 1.5058,              0.0011645,              0.0011645,              0.0011645
                     44,                 1.7739,                0.89867,                 1.4869,                0.86151,                0.82678,                0.86162,                0.41175,                 1.7705,                0.85532,                 1.4926,              0.0011446,              0.0011446,              0.0011446
                     45,                 1.7519,                0.87312,                 1.4736,                 0.8749,                0.83495,                0.87719,                0.42233,                 1.7579,                0.82533,                 1.4671,              0.0011247,              0.0011247,              0.0011247
                     46,                 1.7428,                0.85592,                  1.472,                0.88644,                0.84035,                0.88298,                0.42548,                 1.7797,                0.84835,                 1.4792,              0.0011048,              0.0011048,              0.0011048
                     47,                 1.7303,                0.85376,                 1.4556,                0.87735,                 0.8109,                 0.8564,                0.41289,                 1.7685,                0.80439,                 1.4734,              0.0010849,              0.0010849,              0.0010849
                     48,                 1.7187,                 0.8163,                 1.4465,                0.87439,                 0.8231,                0.86097,                0.41971,                 1.7845,                 0.7898,                 1.4827,               0.001065,               0.001065,               0.001065
                     49,                 1.6733,                0.80165,                 1.4184,                0.87585,                0.81796,                0.85576,                0.42544,                 1.7607,                0.77126,                 1.4746,              0.0010451,              0.0010451,              0.0010451
                     50,                 1.6962,                0.80638,                 1.4395,                 0.8778,                0.80423,                0.84197,                0.40458,                 1.8089,                 0.7515,                 1.5081,              0.0010252,              0.0010252,              0.0010252
                     51,                 1.7084,                0.81836,                 1.4445,                0.90811,                0.83886,                0.88852,                0.44752,                 1.7102,                0.77994,                 1.4418,              0.0010053,              0.0010053,              0.0010053
                     52,                 1.6562,                0.79272,                 1.4184,                0.90458,                0.85705,                0.90169,                0.45008,                 1.7477,                0.79568,                 1.4529,             0.00098545,             0.00098545,             0.00098545
                     53,                  1.649,                 0.7794,                 1.4111,                0.88136,                0.82655,                0.85075,                0.40211,                 1.8467,                0.77069,                  1.512,             0.00096555,             0.00096555,             0.00096555
                     54,                 1.6848,                0.77296,                 1.4243,                0.91522,                0.85179,                0.90055,                 0.4474,                 1.7392,                0.73977,                 1.4517,             0.00094566,             0.00094566,             0.00094566
                     55,                 1.6369,                0.75642,                 1.3939,                0.89759,                0.83138,                 0.8914,                0.45295,                 1.7146,                0.78275,                 1.4435,             0.00092577,             0.00092577,             0.00092577
                     56,                 1.6012,                0.74675,                 1.3804,                0.88532,                0.82755,                0.86818,                0.42801,                  1.765,                 0.7447,                 1.4748,             0.00090587,             0.00090587,             0.00090587
                     57,                 1.6157,                0.76203,                 1.3866,                0.87158,                0.86498,                0.89954,                0.46212,                 1.6952,                0.75032,                 1.4254,             0.00088598,             0.00088598,             0.00088598
                     58,                 1.5735,                0.73073,                 1.3674,                0.91848,                0.86826,                0.91415,                0.46833,                 1.7267,                0.74579,                 1.4378,             0.00086609,             0.00086609,             0.00086609
                     59,                 1.5855,                0.73146,                 1.3716,                 0.9172,                0.86358,                0.90712,                0.47355,                 1.6753,                0.70185,                 1.4123,             0.00084619,             0.00084619,             0.00084619
                     60,                 1.5071,                0.71008,                   1.33,                0.91924,                0.85887,                0.90483,                0.48241,                 1.6277,                0.68159,                 1.3941,              0.0008263,              0.0008263,              0.0008263
                     61,                 1.5198,                0.69908,                 1.3422,                0.92271,                0.87141,                0.90745,                0.49155,                 1.6181,                0.66528,                  1.383,             0.00080641,             0.00080641,             0.00080641
                     62,                 1.4637,                0.67436,                 1.3122,                0.92978,                0.87423,                0.92599,                0.49614,                 1.6197,                0.68606,                 1.3899,             0.00078651,             0.00078651,             0.00078651
                     63,                   1.49,                0.69647,                 1.3264,                0.93013,                0.87923,                0.92009,                0.50576,                 1.5786,                 0.6558,                 1.3668,             0.00076662,             0.00076662,             0.00076662
                     64,                  1.476,                0.67117,                 1.3111,                0.91825,                0.87348,                0.90668,                0.48162,                 1.6407,                0.68863,                 1.4033,             0.00074673,             0.00074673,             0.00074673
