                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.4545,                0.86358,                 1.4832,                0.80323,                0.62312,                 0.7182,                0.32775,                 1.8951,                 1.2151,                 2.0231,              0.0008714,              0.0008714,              0.0008714
                     59,                 1.4571,                0.91483,                 1.5932,                0.73081,                0.67839,                0.73308,                0.32765,                 1.8944,                 1.2146,                 2.0212,              0.0008516,              0.0008516,              0.0008516
                     60,                 1.3862,                0.90926,                 1.4564,                0.71549,                0.63819,                0.69535,                0.31234,                 1.9381,                 1.2336,                 2.0663,              0.0008318,              0.0008318,              0.0008318
                     61,                 1.5489,                0.87681,                 1.5181,                0.67189,                0.66332,                 0.6563,                0.29809,                 1.9762,                 1.2749,                 2.1015,               0.000812,               0.000812,               0.000812
                     62,                 1.5126,                0.82275,                 1.5405,                0.75209,                0.65829,                0.72111,                0.32981,                 1.9314,                 1.2221,                 2.0631,              0.0007922,              0.0007922,              0.0007922
                     63,                  1.493,                0.85445,                 1.4501,                 0.7333,                0.67337,                0.72175,                0.33813,                 1.8953,                 1.2227,                 2.0489,              0.0007724,              0.0007724,              0.0007724
                     64,                  1.572,                 1.3075,                 1.6627,                0.75824,                0.66193,                0.73062,                0.34225,                 1.8347,                 1.2437,                 2.0107,              0.0007526,              0.0007526,              0.0007526
                     65,                 1.4649,                0.81127,                 1.3984,                0.76039,                0.65327,                0.73351,                0.33958,                  1.816,                 1.2625,                 1.9973,              0.0007328,              0.0007328,              0.0007328
                     66,                 1.6219,                 1.0628,                 1.8158,                0.77046,                0.60721,                0.72263,                 0.3375,                 1.8297,                 1.2711,                 2.0003,               0.000713,               0.000713,               0.000713
                     67,                 1.4472,                0.91919,                 1.5971,                0.77801,                0.63403,                0.73464,                0.34392,                 1.8327,                  1.233,                 2.0099,              0.0006932,              0.0006932,              0.0006932
                     68,                 1.4252,                0.86584,                 1.5427,                0.77503,                0.65327,                0.74042,                0.34406,                 1.8485,                 1.2089,                 2.0117,              0.0006734,              0.0006734,              0.0006734
                     69,                 1.4047,                0.79616,                 1.4577,                0.73261,                0.67337,                0.72901,                0.33578,                 1.8769,                  1.201,                 2.0197,              0.0006536,              0.0006536,              0.0006536
                     70,                 1.3558,                0.75584,                 1.3672,                0.74265,                0.63317,                0.72561,                0.33042,                 1.8899,                 1.1985,                  2.034,              0.0006338,              0.0006338,              0.0006338
                     71,                 1.5544,                0.83479,                 1.4858,                0.71209,                0.67839,                0.72217,                0.32734,                 1.8862,                 1.1833,                 2.0309,               0.000614,               0.000614,               0.000614
                     72,                 1.4268,                0.86629,                 1.4593,                0.70489,                0.71859,                 0.7112,                0.32225,                 1.8939,                 1.2008,                 2.0316,              0.0005942,              0.0005942,              0.0005942
                     73,                 1.4086,                0.76973,                 1.4733,                 0.7398,                0.70854,                0.72054,                0.32488,                 1.8898,                 1.1889,                 2.0301,              0.0005744,              0.0005744,              0.0005744
