                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     75,                 1.6366,                 0.7568,                 1.3161,                0.92785,                0.87578,                0.92761,                0.46156,                 1.7494,                0.76197,                 1.4227,              0.0005348,              0.0005348,              0.0005348
                     76,                 1.6615,                0.75241,                 1.3287,                0.88855,                0.83997,                0.89679,                0.41912,                 1.9207,                0.83897,                 1.5225,               0.000515,               0.000515,               0.000515
                     77,                 1.6458,                0.75209,                 1.3308,                 0.9346,                0.87555,                0.92609,                0.47972,                  1.701,                0.73629,                 1.3981,              0.0004952,              0.0004952,              0.0004952
                     78,                 1.6175,                0.74235,                 1.3119,                0.93833,                0.88544,                0.92783,                0.47764,                 1.7229,                0.72962,                 1.4074,              0.0004754,              0.0004754,              0.0004754
                     79,                 1.5922,                0.73411,                 1.3093,                0.94066,                0.86427,                0.92299,                0.48547,                 1.6979,                0.74026,                 1.4003,              0.0004556,              0.0004556,              0.0004556
                     80,                  1.573,                0.72438,                 1.2899,                0.93259,                0.88061,                0.92184,                0.48748,                 1.6834,                0.70491,                 1.3932,              0.0004358,              0.0004358,              0.0004358
                     81,                 1.5698,                 0.7105,                 1.3032,                0.93758,                0.88456,                0.93144,                 0.4824,                 1.7253,                 0.7229,                 1.4162,               0.000416,               0.000416,               0.000416
                     82,                 1.5733,                0.71731,                 1.2948,                0.94427,                  0.879,                0.93035,                0.49752,                 1.6756,                0.69757,                 1.3854,              0.0003962,              0.0003962,              0.0003962
                     83,                 1.5688,                 0.7145,                 1.2809,                0.93336,                0.87808,                0.92542,                0.47886,                 1.7447,                0.74395,                 1.4204,              0.0003764,              0.0003764,              0.0003764
                     84,                 1.5461,                0.70282,                 1.2822,                0.93303,                0.87486,                 0.9238,                 0.4952,                  1.651,                0.68962,                 1.3769,              0.0003566,              0.0003566,              0.0003566
